4990000;161513;
4980000;173514;
4970000;129511;
4960000;153513;
4950000;157513;
4940000;145512;
4930000;129511;
4920000;153513;
4910000;137512;
4900000;153513;
4890000;125511;
4880000;133512;
4870000;129511;
4860000;113510;
4850000;113510;
4840000;117511;
4830000;129511;
4820000;117511;
4810000;125511;
4800000;133512;
4790000;133512;
4780000;101510;
4770000;117511;
4760000;101510;
4750000;93509;
4740000;101510;
4730000;105510;
4720000;129511;
4710000;121511;
4700000;113510;
4690000;121511;
4680000;109510;
4670000;109510;
4660000;93509;
4650000;109510;
4640000;117511;
4630000;109510;
4620000;105510;
4610000;101510;
4600000;85509;
4590000;89509;
4580000;81508;
4570000;93509;
4560000;89509;
4550000;97509;
4540000;105510;
4530000;89509;
4520000;93509;
4510000;97509;
4500000;97509;
4490000;93509;
4480000;85509;
4470000;77508;
4460000;77508;
4450000;81508;
4440000;85509;
4430000;81508;
4420000;81508;
4410000;77508;
4400000;81508;
4390000;81508;
4380000;77508;
4370000;89509;
4360000;85509;
4350000;81508;
4340000;85509;
4330000;77508;
4320000;81508;
4310000;85509;
4300000;81508;
4290000;77508;
4280000;85509;
4270000;77508;
4260000;101510;
4250000;81508;
4240000;81508;
4230000;89509;
4220000;77508;
4210000;81508;
4200000;77508;
4190000;73508;
4180000;77508;
4170000;77508;
4160000;81508;
4150000;77508;
4140000;101510;
4130000;85509;
4120000;93509;
4110000;89509;
4100000;89509;
4090000;85509;
4080000;89509;
4070000;85509;
4060000;85509;
4050000;81508;
4040000;81508;
4030000;93509;
4020000;101510;
4010000;85509;
4000000;81508;
3990000;77508;
3980000;81508;
3970000;97509;
3960000;85509;
3950000;77508;
3940000;85509;
3930000;81508;
3920000;81508;
3910000;77508;
3900000;89509;
3890000;93509;
3880000;93509;
3870000;77508;
3860000;81508;
3850000;81508;
3840000;77508;
3830000;89509;
3820000;77508;
3810000;85509;
3800000;81508;
3790000;89509;
3780000;89509;
3770000;81508;
3760000;89509;
3750000;85509;
3740000;73508;
3730000;77508;
3720000;85509;
3710000;89509;
3700000;77508;
3690000;85509;
3680000;93509;
3670000;89509;
3660000;89509;
3650000;77508;
3640000;93509;
3630000;97509;
3620000;93509;
3610000;93509;
3600000;93509;
3590000;101510;
3580000;93509;
3570000;93509;
3560000;81508;
3550000;89509;
3540000;101510;
3530000;81508;
3520000;89509;
3510000;101510;
3500000;89509;
3490000;85509;
3480000;81508;
3470000;97509;
3460000;93509;
3450000;85509;
3440000;89509;
3430000;89509;
3420000;93509;
3410000;109510;
3400000;85509;
3390000;93509;
3380000;93509;
3370000;81508;
3360000;89509;
3350000;69508;
3340000;77508;
3330000;81508;
3320000;81508;
3310000;81508;
3300000;81508;
3290000;81508;
3280000;77508;
3270000;77508;
3260000;81508;
3250000;89509;
3240000;93509;
3230000;81508;
3220000;77508;
3210000;81508;
3200000;77508;
3190000;85509;
3180000;89509;
3170000;81508;
3160000;97509;
3150000;89509;
3140000;81508;
3130000;97509;
3120000;81508;
3110000;85509;
3100000;85509;
3090000;97509;
3080000;85509;
3070000;89509;
3060000;101510;
3050000;81508;
3040000;89509;
3030000;93509;
3020000;101510;
3010000;85509;
3000000;73508;
2990000;85509;
2980000;69508;
2970000;89509;
2960000;93509;
2950000;93509;
2940000;93509;
2930000;77508;
2920000;81508;
2910000;93509;
2900000;77508;
2890000;85509;
2880000;73508;
2870000;77508;
2860000;81508;
2850000;85509;
2840000;85509;
2830000;81508;
2820000;89509;
2810000;89509;
2800000;81508;
2790000;77508;
2780000;77508;
2770000;81508;
2760000;85509;
2750000;77508;
2740000;77508;
2730000;77508;
2720000;81508;
2710000;81508;
2700000;81508;
2690000;77508;
2680000;85509;
2670000;81508;
2660000;81508;
2650000;77508;
2640000;77508;
2630000;77508;
2620000;93509;
2610000;77508;
2600000;81508;
2590000;77508;
2580000;77508;
2570000;101510;
2560000;81508;
2550000;85509;
2540000;77508;
2530000;77508;
2520000;85509;
2510000;77508;
2500000;93509;
2490000;89509;
2480000;97509;
2470000;89509;
2460000;81508;
2450000;85509;
2440000;89509;
2430000;85509;
2420000;89509;
2410000;97509;
2400000;85509;
2390000;97509;
2380000;73508;
2370000;77508;
2360000;73508;
2350000;77508;
2340000;81508;
2330000;89509;
2320000;81508;
2310000;77508;
2300000;77508;
2290000;77508;
2280000;77508;
2270000;73508;
2260000;77508;
2250000;77508;
2240000;77508;
2230000;73508;
2220000;77508;
2210000;73508;
2200000;81508;
2190000;77508;
2180000;77508;
2170000;73508;
2160000;77508;
2150000;77508;
2140000;81508;
2130000;77508;
2120000;77508;
2110000;81508;
2100000;81508;
2090000;77508;
2080000;81508;
2070000;77508;
2060000;89509;
2050000;73508;
2040000;85509;
2030000;73508;
2020000;73508;
2010000;77508;
2000000;73508;
1990000;73508;
1980000;81508;
1970000;77508;
1960000;77508;
1950000;73508;
1940000;77508;
1930000;77508;
1920000;73508;
1910000;77508;
1900000;77508;
1890000;73508;
1880000;81508;
1870000;73508;
1860000;77508;
1850000;89509;
1840000;73508;
1830000;73508;
1820000;69508;
1810000;77508;
1800000;69508;
1790000;81508;
1780000;77508;
1770000;77508;
1760000;69508;
1750000;77508;
1740000;69508;
1730000;73508;
1720000;73508;
1710000;73508;
1700000;73508;
1690000;73508;
1680000;69508;
1670000;73508;
1660000;69508;
1650000;69508;
1640000;73508;
1630000;73508;
1620000;69508;
1610000;77508;
1600000;81508;
1590000;77508;
1580000;85509;
1570000;81508;
1560000;77508;
1550000;69508;
1540000;69508;
1530000;69508;
1520000;69508;
1510000;73508;
1500000;65507;
1490000;77508;
1480000;69508;
1470000;69508;
1460000;69508;
1450000;65507;
1440000;69508;
1430000;69508;
1420000;69508;
1410000;69508;
1400000;73508;
1390000;73508;
1380000;73508;
1370000;81508;
1360000;69508;
1350000;69508;
1340000;77508;
1330000;65507;
1320000;73508;
1310000;65507;
1300000;69508;
1290000;77508;
1280000;73508;
1270000;77508;
1260000;73508;
1250000;65507;
1240000;65507;
1230000;69508;
1220000;65507;
1210000;73508;
1200000;65507;
1190000;65507;
1180000;69508;
1170000;73508;
1160000;73508;
1150000;61507;
1140000;65507;
1130000;69508;
1120000;69508;
1110000;65507;
1100000;65507;
1090000;77508;
1080000;65507;
1070000;65507;
1060000;77508;
1050000;69508;
1040000;65507;
1030000;61507;
1020000;57507;
1010000;65507;
1000000;61507;
990000;65507;
980000;65507;
970000;73508;
960000;61507;
950000;61507;
940000;69508;
930000;61507;
920000;65507;
910000;61507;
900000;65507;
890000;77508;
880000;61507;
870000;65507;
860000;65507;
850000;61507;
840000;61507;
830000;61507;
820000;61507;
810000;61507;
800000;69508;
790000;61507;
780000;61507;
770000;57507;
760000;61507;
750000;57507;
740000;61507;
730000;69508;
720000;57507;
710000;57507;
700000;61507;
690000;65507;
680000;61507;
670000;69508;
660000;69508;
650000;61507;
640000;73508;
630000;57507;
620000;57507;
610000;57507;
600000;53507;
590000;57507;
580000;57507;
570000;57507;
560000;57507;
550000;65507;
540000;65507;
530000;69508;
520000;61507;
510000;57507;
500000;53507;
490000;53507;
480000;53507;
470000;53507;
460000;53507;
450000;49506;
440000;45506;
430000;53507;
420000;53507;
410000;53507;
400000;53507;
390000;49506;
380000;53507;
370000;49506;
360000;49506;
350000;57507;
340000;45506;
330000;45506;
320000;57507;
310000;57507;
300000;61507;
290000;49506;
280000;49506;
270000;53507;
260000;45506;
250000;45506;
240000;41506;
230000;41506;
220000;41506;
210000;41506;
200000;45506;
190000;45506;
180000;45506;
170000;41506;
160000;41506;
150000;41506;
140000;61507;
130000;41506;
120000;41506;
110000;37506;
100000;37506;
90000;33505;
80000;37506;
70000;29505;
60000;37506;
50000;29505;
40000;29505;
30000;25505;
20000;21505;
10000;17504;
0;17504;
4990000;153513;
4980000;137512;
4970000;129511;
4960000;117511;
4950000;101510;
4940000;117511;
4930000;93509;
4920000;89509;
4910000;89509;
