1;10000;5504;11115702;
1;20000;21505;48234021;
1;30000;25505;112602044;
1;40000;25505;
1;50000;25505;
1;60000;29505;
1;70000;29505;
1;80000;33505;
1;90000;33505;
1;100000;33505;
1;110000;37506;
1;120000;37506;
1;130000;37506;
1;140000;41506;
1;150000;37506;
1;160000;41506;
1;170000;41506;
1;180000;37506;
1;190000;41506;
1;200000;37506;
1;210000;41506;
1;220000;41506;
1;230000;41506;
1;240000;45506;
1;250000;41506;
1;260000;41506;
1;270000;45506;
1;280000;41506;
1;290000;45506;
1;300000;45506;
1;310000;45506;
1;320000;45506;
1;330000;45506;
1;340000;45506;
1;350000;45506;
1;360000;45506;
1;370000;49506;
1;380000;49506;
1;390000;49506;
1;400000;49506;
1;410000;45506;
1;420000;49506;
1;430000;45506;
1;440000;49506;
1;450000;49506;
1;460000;49506;
1;470000;49506;
1;480000;49506;
1;490000;49506;
1;500000;53507;
1;510000;49506;
1;520000;49506;
1;530000;49506;
1;540000;53507;
1;550000;49506;
1;560000;49506;
1;570000;53507;
1;580000;53507;
1;590000;53507;
1;600000;53507;
1;610000;53507;
1;620000;49506;
1;630000;53507;
1;640000;53507;
1;650000;53507;
1;660000;49506;
1;670000;57507;
1;680000;53507;
1;690000;53507;
1;700000;53507;
1;710000;57507;
1;720000;53507;
1;730000;53507;
1;740000;57507;
1;750000;57507;
1;760000;53507;
1;770000;53507;
1;780000;57507;
1;790000;57507;
1;800000;53507;
1;810000;57507;
1;820000;57507;
1;830000;53507;
1;840000;57507;
1;850000;57507;
1;860000;57507;
1;870000;57507;
1;880000;57507;
1;890000;53507;
1;900000;57507;
1;910000;57507;
1;920000;57507;
1;930000;57507;
1;940000;57507;
1;950000;57507;
1;960000;57507;
1;970000;57507;
1;980000;61507;
1;990000;61507;
1;1000000;57507;
1;1010000;57507;
1;1020000;57507;
1;1030000;57507;
1;1040000;57507;
1;1050000;57507;
1;1060000;57507;
1;1070000;61507;
1;1080000;61507;
1;1090000;57507;
1;1100000;61507;
1;1110000;61507;
1;1120000;57507;
1;1130000;57507;
1;1140000;61507;
1;1150000;57507;
1;1160000;61507;
1;1170000;57507;
1;1180000;61507;
1;1190000;61507;
1;1200000;61507;
1;1210000;61507;
1;1220000;57507;
1;1230000;61507;
1;1240000;61507;
1;1250000;57507;
1;1260000;61507;
1;1270000;61507;
1;1280000;61507;
1;1290000;61507;
1;1300000;61507;
1;1310000;57507;
1;1320000;65507;
1;1330000;61507;
1;1340000;61507;
1;1350000;61507;
1;1360000;61507;
1;1370000;61507;
1;1380000;61507;
1;1390000;61507;
1;1400000;65507;
1;1410000;61507;
1;1420000;65507;
1;1430000;65507;
1;1440000;61507;
1;1450000;61507;
1;1460000;61507;
1;1470000;61507;
1;1480000;61507;
1;1490000;61507;
1;1500000;65507;
1;1510000;61507;
1;1520000;65507;
1;1530000;61507;
1;1540000;61507;
1;1550000;65507;
1;1560000;61507;
1;1570000;61507;
1;1580000;65507;
1;1590000;65507;
1;1600000;61507;
1;1610000;65507;
1;1620000;61507;
1;1630000;65507;
1;1640000;61507;
1;1650000;65507;
1;1660000;61507;
1;1670000;65507;
1;1680000;65507;
1;1690000;65507;
1;1700000;61507;
1;1710000;61507;
1;1720000;65507;
1;1730000;65507;
1;1740000;65507;
1;1750000;61507;
1;1760000;65507;
1;1770000;65507;
1;1780000;61507;
1;1790000;65507;
1;1800000;65507;
1;1810000;65507;
1;1820000;65507;
1;1830000;65507;
1;1840000;65507;
1;1850000;65507;
1;1860000;65507;
1;1870000;65507;
1;1880000;65507;
1;1890000;65507;
1;1900000;65507;
1;1910000;65507;
1;1920000;65507;
1;1930000;65507;
1;1940000;65507;
1;1950000;69508;
1;1960000;65507;
1;1970000;69508;
1;1980000;65507;
1;1990000;65507;
1;2000000;65507;
1;2010000;65507;
1;2020000;65507;
1;2030000;69508;
1;2040000;69508;
1;2050000;69508;
1;2060000;69508;
1;2070000;69508;
1;2080000;65507;
1;2090000;65507;
1;2100000;65507;
1;2110000;65507;
1;2120000;65507;
1;2130000;69508;
1;2140000;69508;
1;2150000;65507;
1;2160000;69508;
1;2170000;65507;
1;2180000;69508;
1;2190000;69508;
1;2200000;69508;
1;2210000;69508;
1;2220000;69508;
1;2230000;69508;
1;2240000;69508;
1;2250000;69508;
1;2260000;65507;
1;2270000;69508;
1;2280000;65507;
1;2290000;65507;
1;2300000;69508;
1;2310000;69508;
1;2320000;65507;
1;2330000;69508;
1;2340000;65507;
1;2350000;69508;
1;2360000;65507;
1;2370000;69508;
1;2380000;69508;
1;2390000;69508;
1;2400000;65507;
1;2410000;69508;
1;2420000;65507;
1;2430000;69508;
1;2440000;69508;
1;2450000;69508;
1;2460000;69508;
1;2470000;69508;
1;2480000;69508;
1;2490000;69508;
1;2500000;69508;
1;2510000;69508;
1;2520000;69508;
1;2530000;69508;
1;2540000;69508;
1;2550000;69508;
1;2560000;69508;
1;2570000;69508;
1;2580000;69508;
1;2590000;69508;
1;2600000;69508;
1;2610000;69508;
1;2620000;69508;
1;2630000;69508;
1;2640000;69508;
1;2650000;69508;
1;2660000;69508;
1;2670000;73508;
1;2680000;69508;
1;2690000;69508;
1;2700000;69508;
1;2710000;73508;
1;2720000;69508;
1;2730000;69508;
1;2740000;69508;
1;2750000;69508;
1;2760000;69508;
1;2770000;69508;
1;2780000;69508;
1;2790000;69508;
1;2800000;69508;
1;2810000;69508;
1;2820000;69508;
1;2830000;69508;
1;2840000;69508;
1;2850000;73508;
1;2860000;69508;
1;2870000;73508;
1;2880000;73508;
1;2890000;69508;
1;2900000;73508;
1;2910000;73508;
1;2920000;69508;
1;2930000;73508;
1;2940000;73508;
1;2950000;69508;
1;2960000;69508;
1;2970000;73508;
1;2980000;73508;
1;2990000;73508;
1;3000000;73508;
1;3010000;73508;
1;3020000;69508;
1;3030000;73508;
1;3040000;69508;
1;3050000;73508;
1;3060000;69508;
1;3070000;69508;
1;3080000;73508;
1;3090000;69508;
1;3100000;73508;
1;3110000;69508;
1;3120000;73508;
1;3130000;73508;
1;3140000;73508;
1;3150000;73508;
1;3160000;77508;
1;3170000;73508;
1;3180000;73508;
1;3190000;73508;
1;3200000;69508;
1;3210000;73508;
1;3220000;69508;
1;3230000;73508;
1;3240000;73508;
1;3250000;73508;
1;3260000;73508;
1;3270000;69508;
1;3280000;73508;
1;3290000;73508;
1;3300000;73508;
1;3310000;73508;
1;3320000;73508;
1;3330000;73508;
1;3340000;73508;
1;3350000;73508;
1;3360000;73508;
1;3370000;73508;
1;3380000;73508;
1;3390000;73508;
1;3400000;73508;
1;3410000;73508;
1;3420000;73508;
1;3430000;73508;
1;3440000;69508;
1;3450000;73508;
1;3460000;73508;
1;3470000;73508;
1;3480000;73508;
1;3490000;97509;
1;3500000;97509;
1;3510000;81508;
1;3520000;77508;
1;3530000;85509;
1;3540000;97509;
1;3550000;77508;
1;3560000;77508;
1;3570000;85509;
1;3580000;101510;
1;3590000;109510;
1;3600000;101510;
1;3610000;105510;
1;3620000;73508;
1;3630000;77508;
1;3640000;73508;
1;3650000;77508;
1;3660000;97509;
1;3670000;81508;
1;3680000;109510;
1;3690000;101510;
1;3700000;101510;
1;3710000;85509;
1;3720000;77508;
1;3730000;93509;
1;3740000;81508;
1;3750000;101510;
1;3760000;97509;
1;3770000;89509;
1;3780000;89509;
1;3790000;77508;
1;3800000;113510;
1;3810000;125511;
1;3820000;101510;
1;3830000;125511;
1;3840000;105510;
1;3850000;129511;
1;3860000;129511;
1;3870000;129511;
1;3880000;101510;
1;3890000;137512;
1;3900000;85509;
1;3910000;121511;
1;3920000;133512;
1;3930000;113510;
1;3940000;145512;
1;3950000;145512;
1;3960000;145512;
1;3970000;141512;
1;3980000;133512;
1;3990000;105510;
1;4000000;105510;
1;4010000;89509;
1;4020000;93509;
1;4030000;89509;
1;4040000;101510;
1;4050000;77508;
1;4060000;85509;
1;4070000;89509;
1;4080000;97509;
1;4090000;85509;
1;4100000;77508;
1;4110000;81508;
1;4120000;77508;
1;4130000;81508;
1;4140000;85509;
1;4150000;81508;
1;4160000;77508;
1;4170000;81508;
1;4180000;73508;
1;4190000;77508;
1;4200000;81508;
1;4210000;77508;
1;4220000;77508;
1;4230000;81508;
1;4240000;77508;
1;4250000;81508;
1;4260000;81508;
1;4270000;81508;
1;4280000;77508;
1;4290000;81508;
1;4300000;73508;
1;4310000;73508;
1;4320000;77508;
1;4330000;81508;
1;4340000;89509;
1;4350000;77508;
1;4360000;81508;
1;4370000;85509;
1;4380000;77508;
1;4390000;85509;
1;4400000;85509;
1;4410000;81508;
1;4420000;85509;
1;4430000;81508;
1;4440000;109510;
1;4450000;105510;
1;4460000;125511;
1;4470000;109510;
1;4480000;137512;
1;4490000;113510;
1;4500000;93509;
1;4510000;85509;
1;4520000;101510;
1;4530000;125511;
1;4540000;105510;
1;4550000;121511;
1;4560000;113510;
1;4570000;101510;
1;4580000;97509;
1;4590000;93509;
1;4600000;85509;
1;4610000;97509;
1;4620000;85509;
1;4630000;93509;
1;4640000;77508;
1;4650000;81508;
1;4660000;81508;
1;4670000;89509;
1;4680000;77508;
1;4690000;85509;
1;4700000;101510;
1;4710000;93509;
1;4720000;81508;
1;4730000;89509;
1;4740000;117511;
1;4750000;121511;
1;4760000;101510;
1;4770000;125511;
1;4780000;117511;
1;4790000;121511;
1;4800000;137512;
1;4810000;137512;
1;4820000;121511;
1;4830000;141512;
1;4840000;105510;
1;4850000;133512;
1;4860000;129511;
1;4870000;137512;
1;4880000;133512;
1;4890000;117511;
1;4900000;117511;
1;4910000;133512;
1;4920000;125511;
1;4930000;121511;
1;4940000;117511;
1;4950000;141512;
1;4960000;133512;
1;4970000;129511;
1;4980000;121511;
1;4990000;133512;
2;10000;13504;10807682;
2;20000;33505;47881999;
2;30000;25505;112170017;
2;40000;29505;
2;50000;29505;
2;60000;29505;
2;70000;29505;
2;80000;33505;
2;90000;33505;
2;100000;33505;
2;110000;37506;
2;120000;37506;
2;130000;37506;
2;140000;37506;
2;150000;37506;
2;160000;37506;
2;170000;41506;
2;180000;41506;
2;190000;37506;
2;200000;41506;
2;210000;41506;
2;220000;45506;
2;230000;41506;
2;240000;41506;
2;250000;45506;
2;260000;41506;
2;270000;41506;
2;280000;45506;
2;290000;45506;
2;300000;45506;
2;310000;45506;
2;320000;45506;
2;330000;45506;
2;340000;45506;
2;350000;49506;
2;360000;49506;
2;370000;45506;
2;380000;49506;
2;390000;45506;
2;400000;49506;
2;410000;49506;
2;420000;49506;
2;430000;45506;
2;440000;49506;
2;450000;49506;
2;460000;49506;
2;470000;53507;
2;480000;49506;
2;490000;49506;
2;500000;49506;
2;510000;49506;
2;520000;53507;
2;530000;53507;
2;540000;49506;
2;550000;49506;
2;560000;49506;
2;570000;53507;
2;580000;49506;
2;590000;53507;
2;600000;49506;
2;610000;53507;
2;620000;53507;
2;630000;53507;
2;640000;53507;
2;650000;53507;
2;660000;53507;
2;670000;53507;
2;680000;53507;
2;690000;53507;
2;700000;57507;
2;710000;57507;
2;720000;53507;
2;730000;53507;
2;740000;53507;
2;750000;53507;
2;760000;57507;
2;770000;53507;
2;780000;57507;
2;790000;53507;
2;800000;57507;
2;810000;53507;
2;820000;57507;
2;830000;53507;
2;840000;57507;
2;850000;53507;
2;860000;57507;
2;870000;57507;
2;880000;57507;
2;890000;57507;
2;900000;57507;
2;910000;53507;
2;920000;57507;
2;930000;57507;
2;940000;57507;
2;950000;57507;
2;960000;57507;
2;970000;57507;
2;980000;57507;
2;990000;57507;
2;1000000;57507;
2;1010000;57507;
2;1020000;57507;
2;1030000;57507;
2;1040000;57507;
2;1050000;57507;
2;1060000;57507;
2;1070000;57507;
2;1080000;61507;
2;1090000;57507;
2;1100000;61507;
2;1110000;57507;
2;1120000;57507;
2;1130000;61507;
2;1140000;61507;
2;1150000;57507;
2;1160000;61507;
2;1170000;61507;
2;1180000;61507;
2;1190000;57507;
2;1200000;61507;
2;1210000;61507;
2;1220000;61507;
2;1230000;57507;
2;1240000;61507;
2;1250000;61507;
2;1260000;61507;
2;1270000;61507;
2;1280000;57507;
2;1290000;61507;
2;1300000;61507;
2;1310000;57507;
2;1320000;61507;
2;1330000;61507;
2;1340000;61507;
2;1350000;61507;
2;1360000;61507;
2;1370000;61507;
2;1380000;65507;
2;1390000;61507;
2;1400000;65507;
2;1410000;61507;
2;1420000;61507;
2;1430000;61507;
2;1440000;61507;
2;1450000;61507;
2;1460000;65507;
2;1470000;65507;
2;1480000;65507;
2;1490000;61507;
2;1500000;61507;
2;1510000;61507;
2;1520000;65507;
2;1530000;65507;
2;1540000;61507;
2;1550000;61507;
2;1560000;61507;
2;1570000;61507;
2;1580000;65507;
2;1590000;65507;
2;1600000;61507;
2;1610000;65507;
2;1620000;61507;
2;1630000;65507;
2;1640000;61507;
2;1650000;65507;
2;1660000;61507;
2;1670000;65507;
2;1680000;61507;
2;1690000;65507;
2;1700000;61507;
2;1710000;65507;
2;1720000;61507;
2;1730000;65507;
2;1740000;65507;
2;1750000;65507;
2;1760000;65507;
2;1770000;61507;
2;1780000;65507;
2;1790000;65507;
2;1800000;65507;
2;1810000;65507;
2;1820000;65507;
2;1830000;65507;
2;1840000;65507;
2;1850000;65507;
2;1860000;65507;
2;1870000;61507;
2;1880000;65507;
2;1890000;65507;
2;1900000;65507;
2;1910000;65507;
2;1920000;65507;
2;1930000;69508;
2;1940000;69508;
2;1950000;69508;
2;1960000;69508;
2;1970000;65507;
2;1980000;65507;
2;1990000;69508;
2;2000000;69508;
2;2010000;69508;
2;2020000;69508;
2;2030000;69508;
2;2040000;65507;
2;2050000;65507;
2;2060000;65507;
2;2070000;69508;
2;2080000;65507;
2;2090000;65507;
2;2100000;65507;
2;2110000;69508;
2;2120000;65507;
2;2130000;65507;
2;2140000;65507;
2;2150000;69508;
2;2160000;65507;
2;2170000;69508;
2;2180000;65507;
2;2190000;69508;
2;2200000;69508;
2;2210000;65507;
2;2220000;69508;
2;2230000;69508;
2;2240000;65507;
2;2250000;69508;
2;2260000;73508;
2;2270000;65507;
2;2280000;69508;
2;2290000;69508;
2;2300000;69508;
2;2310000;65507;
2;2320000;69508;
2;2330000;69508;
2;2340000;69508;
2;2350000;69508;
2;2360000;69508;
2;2370000;69508;
2;2380000;69508;
2;2390000;69508;
2;2400000;65507;
2;2410000;69508;
2;2420000;69508;
2;2430000;69508;
2;2440000;69508;
2;2450000;69508;
2;2460000;69508;
2;2470000;69508;
2;2480000;69508;
2;2490000;69508;
2;2500000;69508;
2;2510000;69508;
2;2520000;69508;
2;2530000;69508;
2;2540000;69508;
2;2550000;69508;
2;2560000;73508;
2;2570000;65507;
2;2580000;73508;
2;2590000;69508;
2;2600000;69508;
2;2610000;69508;
2;2620000;65507;
2;2630000;69508;
2;2640000;69508;
2;2650000;69508;
2;2660000;69508;
2;2670000;69508;
2;2680000;69508;
2;2690000;73508;
2;2700000;73508;
2;2710000;73508;
2;2720000;69508;
2;2730000;69508;
2;2740000;69508;
2;2750000;73508;
2;2760000;73508;
2;2770000;69508;
2;2780000;73508;
2;2790000;69508;
2;2800000;69508;
2;2810000;69508;
