10000;73509;20000;73509;30000;73509;40000;73509;50000;73509;60000;73509;70000;73509;80000;73509;90000;73509;100000;73509;110000;73509;120000;69509;130000;73509;140000;73509;150000;77509;160000;73509;170000;73509;180000;73509;190000;77509;200000;77509;210000;77509;220000;73509;230000;73509;240000;77509;250000;73509;260000;73509;270000;73509;280000;73509;290000;73509;300000;69509;310000;73509;320000;73509;330000;73509;340000;73509;350000;73509;360000;73509;370000;73509;380000;73509;390000;69509;400000;73509;410000;73509;420000;77509;430000;73509;440000;73509;450000;73509;460000;73509;470000;73509;480000;73509;490000;73509;500000;73509;510000;73509;520000;73509;530000;73509;540000;73509;550000;73509;560000;73509;570000;73509;580000;81509;590000;69509;600000;73509;610000;69509;620000;77509;630000;69509;640000;73509;650000;73509;660000;69509;670000;73509;680000;73509;690000;73509;700000;69509;710000;73509;720000;73509;730000;73509;740000;73509;750000;73509;760000;73509;770000;69509;780000;69509;790000;73509;800000;69509;810000;73509;820000;69509;830000;73509;840000;69509;850000;73509;860000;73509;870000;69509;880000;73509;890000;73509;900000;73509;910000;73509;920000;73509;930000;73509;940000;89510;950000;77509;960000;73509;970000;73509;980000;77509;990000;73509;1000000;73509;1010000;73509;1020000;73509;1030000;73509;1040000;73509;1050000;73509;1060000;73509;1070000;73509;1080000;73509;1090000;73509;1100000;73509;1110000;69509;1120000;73509;1130000;73509;1140000;77509;1150000;73509;1160000;77509;1170000;77509;1180000;77509;1190000;73509;1200000;73509;1210000;77509;1220000;73509;1230000;77509;1240000;73509;1250000;81509;1260000;73509;1270000;73509;1280000;73509;1290000;73509;1300000;73509;1310000;73509;1320000;73509;1330000;73509;1340000;73509;1350000;73509;1360000;73509;1370000;73509;1380000;73509;1390000;73509;1400000;69509;1410000;77509;1420000;73509;1430000;73509;1440000;73509;1450000;73509;1460000;73509;1470000;73509;1480000;73509;1490000;73509;1500000;73509;1510000;73509;1520000;73509;1530000;69509;1540000;73509;1550000;73509;1560000;73509;1570000;73509;1580000;73509;1590000;73509;1600000;73509;1610000;73509;1620000;73509;1630000;73509;1640000;73509;1650000;73509;1660000;77509;1670000;77509;1680000;73509;1690000;73509;1700000;73509;1710000;73509;1720000;69509;1730000;73509;1740000;73509;1750000;73509;1760000;73509;1770000;73509;1780000;73509;1790000;69509;1800000;77509;1810000;73509;1820000;65508;1830000;73509;1840000;69509;1850000;69509;1860000;73509;1870000;77509;1880000;81509;1890000;81509;1900000;81509;1910000;85510;1920000;77509;1930000;73509;1940000;73509;1950000;69509;1960000;69509;1970000;69509;1980000;69509;1990000;77509;2000000;77509;2010000;81509;2020000;73509;2030000;77509;2040000;77509;2050000;73509;2060000;73509;2070000;73509;2080000;73509;2090000;73509;2100000;73509;2110000;73509;2120000;73509;2130000;81509;2140000;73509;2150000;73509;2160000;73509;2170000;77509;2180000;69509;2190000;73509;2200000;73509;2210000;73509;2220000;73509;2230000;73509;2240000;77509;2250000;85510;2260000;69509;2270000;69509;2280000;73509;2290000;73509;2300000;73509;2310000;73509;2320000;81509;2330000;73509;2340000;81509;2350000;69509;2360000;69509;2370000;73509;2380000;73509;2390000;73509;2400000;77509;2410000;65508;2420000;69509;2430000;73509;2440000;73509;2450000;69509;2460000;69509;2470000;69509;2480000;69509;2490000;77509;2500000;77509;2510000;73509;2520000;73509;2530000;73509;2540000;73509;2550000;77509;2560000;69509;2570000;73509;2580000;65508;2590000;77509;2600000;77509;2610000;77509;2620000;73509;2630000;77509;2640000;85510;2650000;73509;2660000;73509;2670000;73509;2680000;73509;2690000;73509;2700000;77509;2710000;77509;2720000;73509;2730000;73509;2740000;77509;2750000;69509;2760000;73509;2770000;69509;2780000;73509;2790000;73509;2800000;69509;2810000;73509;2820000;69509;2830000;73509;2840000;69509;2850000;73509;2860000;73509;2870000;73509;2880000;73509;2890000;77509;2900000;77509;2910000;73509;2920000;73509;2930000;65508;2940000;61508;2950000;73509;2960000;73509;2970000;81509;2980000;77509;2990000;73509;3000000;69509;3010000;69509;3020000;73509;3030000;77509;3040000;69509;3050000;73509;3060000;77509;3070000;77509;3080000;77509;3090000;73509;3100000;73509;3110000;85510;3120000;77509;3130000;73509;3140000;77509;3150000;77509;3160000;73509;3170000;73509;3180000;77509;3190000;73509;3200000;77509;3210000;73509;3220000;73509;3230000;77509;3240000;77509;3250000;77509;3260000;73509;3270000;77509;3280000;73509;3290000;69509;3300000;73509;3310000;73509;3320000;73509;3330000;73509;3340000;73509;3350000;73509;3360000;73509;3370000;73509;3380000;69509;3390000;73509;3400000;73509;3410000;69509;3420000;73509;3430000;73509;3440000;73509;3450000;73509;3460000;73509;3470000;73509;3480000;73509;3490000;73509;3500000;77509;3510000;73509;3520000;73509;3530000;73509;3540000;69509;3550000;73509;3560000;73509;3570000;73509;3580000;73509;3590000;77509;3600000;73509;3610000;73509;3620000;73509;3630000;73509;3640000;73509;3650000;81509;3660000;73509;3670000;73509;3680000;73509;3690000;81509;3700000;77509;3710000;69509;3720000;77509;3730000;77509;3740000;77509;3750000;77509;3760000;73509;3770000;73509;3780000;69509;3790000;73509;3800000;69509;3810000;69509;3820000;73509;3830000;73509;3840000;73509;3850000;73509;3860000;73509;3870000;73509;3880000;73509;3890000;73509;3900000;73509;3910000;77509;3920000;73509;3930000;77509;3940000;73509;3950000;73509;3960000;73509;3970000;69509;3980000;73509;3990000;73509;4000000;73509;4010000;73509;4020000;77509;4030000;73509;4040000;81509;4050000;73509;4060000;77509;4070000;81509;4080000;65508;4090000;77509;4100000;81509;4110000;77509;4120000;81509;4130000;73509;4140000;73509;4150000;65508;4160000;69509;4170000;73509;4180000;69509;4190000;77509;4200000;73509;4210000;77509;4220000;73509;4230000;77509;4240000;77509;4250000;69509;4260000;73509;4270000;93510;4280000;73509;4290000;73509;4300000;77509;4310000;69509;4320000;73509;4330000;77509;4340000;73509;4350000;73509;4360000;73509;4370000;73509;4380000;73509;4390000;73509;4400000;77509;4410000;133513;4420000;97510;4430000;73509;4440000;73509;4450000;73509;4460000;73509;4470000;73509;4480000;81509;4490000;73509;4500000;73509;4510000;69509;4520000;73509;4530000;73509;4540000;85510;4550000;73509;4560000;73509;4570000;69509;4580000;85510;4590000;77509;4600000;69509;4610000;73509;4620000;73509;4630000;73509;4640000;73509;4650000;73509;4660000;73509;4670000;69509;4680000;73509;4690000;73509;4700000;77509;4710000;77509;4720000;85510;4730000;81509;4740000;69509;4750000;73509;4760000;73509;4770000;77509;4780000;85510;4790000;73509;4800000;77509;4810000;73509;4820000;73509;4830000;73509;4840000;69509;4850000;81509;4860000;73509;4870000;73509;4880000;81509;4890000;77509;4900000;77509;4910000;81509;4920000;81509;4930000;81509;4940000;73509;4950000;77509;4960000;77509;4970000;73509;4980000;77509;4990000;69509;9504;
10000;73509;20000;73509;30000;73509;40000;73509;50000;73509;60000;73509;70000;77509;80000;77509;90000;73509;100000;73509;110000;73509;120000;77509;130000;69509;140000;69509;150000;73509;160000;73509;170000;69509;180000;73509;190000;73509;200000;65508;210000;73509;220000;73509;230000;73509;240000;73509;250000;73509;260000;73509;270000;73509;280000;73509;290000;73509;300000;73509;310000;73509;320000;73509;330000;73509;340000;73509;350000;69509;360000;69509;370000;73509;380000;73509;390000;69509;400000;73509;410000;73509;420000;69509;430000;69509;440000;69509;450000;73509;460000;73509;470000;73509;480000;73509;490000;69509;500000;73509;510000;73509;520000;73509;530000;69509;540000;73509;550000;73509;560000;69509;570000;69509;580000;73509;590000;69509;600000;73509;610000;73509;620000;69509;630000;81509;640000;81509;650000;73509;660000;73509;670000;73509;680000;73509;690000;73509;700000;73509;710000;69509;720000;73509;730000;73509;740000;73509;750000;73509;760000;73509;770000;73509;780000;69509;790000;73509;800000;73509;810000;73509;820000;73509;830000;73509;840000;73509;850000;73509;860000;73509;870000;73509;880000;69509;890000;73509;900000;69509;910000;73509;920000;73509;930000;73509;940000;73509;950000;69509;960000;69509;970000;73509;980000;73509;990000;69509;1000000;69509;1010000;69509;1020000;77509;1030000;73509;1040000;73509;1050000;73509;1060000;69509;1070000;69509;1080000;69509;1090000;73509;1100000;73509;1110000;73509;1120000;73509;1130000;69509;1140000;73509;1150000;73509;1160000;73509;1170000;73509;1180000;73509;1190000;73509;1200000;73509;1210000;73509;1220000;73509;1230000;73509;1240000;73509;1250000;73509;1260000;69509;1270000;73509;1280000;73509;1290000;69509;1300000;73509;1310000;73509;1320000;73509;1330000;69509;1340000;73509;1350000;73509;1360000;69509;1370000;73509;1380000;73509;1390000;81509;1400000;73509;1410000;73509;1420000;73509;1430000;73509;1440000;73509;1450000;73509;1460000;73509;1470000;77509;1480000;73509;1490000;73509;1500000;73509;1510000;73509;1520000;77509;1530000;73509;1540000;73509;1550000;73509;1560000;69509;1570000;69509;1580000;73509;1590000;73509;1600000;73509;1610000;73509;1620000;73509;1630000;73509;1640000;69509;1650000;73509;1660000;73509;1670000;73509;1680000;69509;1690000;73509;1700000;73509;1710000;73509;1720000;73509;1730000;69509;1740000;73509;1750000;69509;1760000;73509;1770000;73509;1780000;73509;1790000;69509;1800000;77509;1810000;77509;1820000;77509;1830000;77509;1840000;81509;1850000;77509;1860000;77509;1870000;69509;1880000;73509;1890000;73509;1900000;73509;1910000;73509;1920000;69509;1930000;73509;1940000;73509;1950000;73509;1960000;73509;1970000;69509;1980000;69509;1990000;73509;2000000;73509;2010000;73509;2020000;73509;2030000;73509;2040000;73509;2050000;69509;2060000;73509;2070000;73509;2080000;73509;2090000;73509;2100000;73509;2110000;73509;2120000;73509;2130000;69509;2140000;73509;2150000;73509;2160000;69509;2170000;73509;2180000;73509;2190000;81509;2200000;81509;2210000;81509;2220000;85510;2230000;81509;2240000;81509;2250000;77509;2260000;73509;2270000;73509;2280000;77509;2290000;73509;2300000;73509;2310000;73509;2320000;73509;2330000;73509;2340000;73509;2350000;73509;2360000;73509;2370000;73509;2380000;73509;2390000;73509;2400000;73509;2410000;73509;2420000;73509;2430000;73509;2440000;73509;2450000;73509;2460000;73509;2470000;73509;2480000;73509;2490000;73509;2500000;73509;2510000;69509;2520000;73509;2530000;73509;2540000;73509;2550000;69509;2560000;73509;2570000;73509;2580000;73509;2590000;73509;2600000;73509;2610000;73509;2620000;73509;2630000;73509;2640000;81509;2650000;81509;2660000;81509;2670000;81509;2680000;81509;2690000;81509;2700000;73509;2710000;73509;2720000;73509;2730000;69509;2740000;69509;2750000;81509;2760000;73509;2770000;73509;2780000;73509;2790000;73509;2800000;73509;2810000;73509;2820000;73509;2830000;69509;2840000;73509;2850000;73509;2860000;73509;2870000;73509;2880000;69509;2890000;73509;2900000;73509;2910000;73509;2920000;73509;2930000;73509;2940000;69509;2950000;73509;2960000;73509;2970000;73509;2980000;73509;2990000;73509;3000000;73509;3010000;73509;3020000;73509;3030000;69509;3040000;73509;3050000;73509;3060000;73509;3070000;73509;3080000;73509;3090000;73509;3100000;73509;3110000;73509;3120000;73509;3130000;73509;3140000;73509;3150000;73509;3160000;73509;3170000;73509;3180000;73509;3190000;73509;3200000;69509;3210000;73509;3220000;73509;3230000;69509;3240000;73509;3250000;69509;3260000;73509;3270000;73509;3280000;73509;3290000;73509;3300000;73509;3310000;73509;3320000;73509;3330000;73509;3340000;73509;3350000;73509;3360000;73509;3370000;73509;3380000;73509;3390000;69509;3400000;69509;3410000;73509;3420000;73509;3430000;73509;3440000;69509;3450000;73509;3460000;73509;3470000;73509;3480000;73509;3490000;73509;3500000;73509;3510000;69509;3520000;73509;3530000;73509;3540000;73509;3550000;73509;3560000;73509;3570000;77509;3580000;73509;3590000;73509;3600000;73509;3610000;73509;3620000;69509;3630000;73509;3640000;73509;3650000;69509;3660000;69509;3670000;69509;3680000;73509;3690000;73509;3700000;73509;3710000;69509;3720000;73509;3730000;73509;3740000;73509;3750000;73509;3760000;69509;3770000;73509;3780000;73509;3790000;73509;3800000;73509;3810000;73509;3820000;73509;3830000;73509;3840000;69509;3850000;69509;3860000;69509;3870000;73509;3880000;73509;3890000;73509;3900000;73509;3910000;69509;3920000;69509;3930000;73509;3940000;73509;3950000;73509;3960000;73509;3970000;77509;3980000;73509;3990000;73509;4000000;77509;4010000;73509;4020000;73509;4030000;73509;4040000;73509;4050000;69509;4060000;69509;4070000;73509;4080000;73509;4090000;73509;4100000;73509;4110000;69509;4120000;73509;4130000;73509;4140000;73509;4150000;73509;4160000;73509;4170000;73509;4180000;69509;4190000;73509;4200000;73509;4210000;73509;4220000;73509;4230000;73509;4240000;73509;4250000;69509;4260000;73509;4270000;73509;4280000;69509;4290000;69509;4300000;73509;4310000;69509;4320000;73509;4330000;73509;4340000;73509;4350000;73509;4360000;69509;4370000;73509;4380000;73509;4390000;73509;4400000;73509;4410000;73509;4420000;77509;4430000;73509;4440000;73509;4450000;73509;4460000;73509;4470000;73509;4480000;73509;4490000;73509;4500000;73509;4510000;73509;4520000;73509;4530000;73509;4540000;73509;4550000;73509;4560000;77509;4570000;73509;4580000;73509;4590000;73509;4600000;73509;4610000;73509;4620000;73509;4630000;73509;4640000;73509;4650000;69509;4660000;73509;4670000;73509;4680000;73509;4690000;73509;4700000;69509;4710000;69509;4720000;73509;4730000;73509;4740000;69509;4750000;73509;4760000;73509;4770000;73509;4780000;73509;4790000;73509;4800000;73509;4810000;73509;4820000;73509;4830000;73509;4840000;73509;4850000;73509;4860000;73509;4870000;73509;4880000;73509;4890000;73509;4900000;73509;4910000;73509;4920000;73509;4930000;73509;4940000;73509;4950000;73509;4960000;69509;4970000;69509;4980000;73509;4990000;73509;-6497;
